阨,è,in distress; adverse; strategic; (Cant.) to swindle,6
臉,liǎn,face; cheek; reputation,17
贇,yūn,"affable, agreeable, pleasant",19
酺,pú,drink with others; drink heavily,14
狃,niǔ,to covet; to be accustomed,7
轺,yáo,small light carriage,9
霅,zhà,thunder,15
鬂,bìn,the hair on the temples,17
鼷,xī,a mouse,23
蠃,luǒ,the solitary wasp,19
埴,zhí,soil with large clay content,11
鴥,yù,swoop,16
隊,duì,"team, group; army unit",11
髆,bó,shoulder blade,19
綱,gāng,"heavy rope, hawser; main points",14
謹,jǐn,"prudent, cautious; attentive",18
铪,hā,hafnium,11
鹼,jiǎn,"alkaline, alkali, lye, salt",24
終,zhōng,"end; finally, in the end",11
綜,zōng,arrange threads for weaving,14
裝,zhuāng,"dress, clothes; decorate; fill",13
銀,yín,"silver; cash, money, wealth",14
汆,cuān,to parboil; hot water kettle; to boil,6
硃,zhū,a red mole; cinnabar,11
仝,tóng,"together, same; surname",5
揸,zhā,"handful; to grasp, seize, pick up with fingers; (Cant.) to take, carry",12
忭,biàn,delighted; pleased,7
銧,guāng,point of a sword,14
妤,yú,"beautiful, fair, handsome",7
頫,fǔ,bow; nod; condescend,15
緡,mín,a fishing-line; cord; string of coins; a paper or straw string,15
讟,dú,"slander, utter evil words",29
龠,yuè,"flute; pipe, ancient measure",17
垤,dié,"ant-hill, small mound; hill",9
擐,huàn,to put on,16
噍,jiào,chew; eat; munch,15
洫,xù,to ditch; a moat,9
璁,cōng,turquoise,15
癃,lóng,"weakness, infirmity retention of urine",16
邡,fāng,name of a district in Sichuan,6
絁,shī,"rough, indelicate silk",11
鍩,tiǎn,nobelium,16
趨,qū,"hasten, hurry; be attracted to",17
蒽,ēn,anthracene,13
絲,sī,silk; fine thread; wire; strings,12
膫,liáo,the fat covering the intestines; the omentum,16
茖,gé,allium victorialis,9
詞,cí,"words; phrase, expression",12
詾,xiōng,noisily; uproarious; troublesome,13
蹨,niǎn,(Cant.) to stand on tiptoe,19
農,nóng,"agriculture, farming; farmer",13
錄,lù,"copy, write down, record",16
鐘,zhōng,clock; bell,20
鰜,qiàn,big-mouthed flounder,21
鹽,yán,(same as of ,24
赕,dǎn,fine,12
鯔,zī,mullet,19
蔯,chén,a variety of artemisia,13
貙,chū,a kind of animal like a tiger; fierce wild beasts,18
餬,hú,"porridge, gruel, congee; paste",17
躜,zuān,to jump,23
鳀,tí,anchovy,17
鹡,jí,wagtail,15
䴘,tī,a kind of bird,21
蠋,zhú,caterpillar,19
钲,zhēng,kind of gong used in ancient times by troops on the march,10
兕,sì,a female rhinoceros,7
鎰,yì,measure of weight for gold,18
绋,fú,large rope; rope attached to bier,8
铓,máng,point of sword; sharp point,11
葷,hūn,meat diet; strong smelling,12
螘,yǐ,ant,16
仂,lè,surplus or excess; remainder,4
雲,yún,clouds; Yunnan province,12
顗,yǐ,quiet,19
蟫,yín,silverfish,18
骃,yīn,grey horse,9
蔀,bù,screen,13
诪,zhōu,"deceive, cheat; hurried, bustling",9
猹,chá,wild animal mentioned in short story by Lu Xun,12
盤,pán,"tray, plate, dish; examine",15
埕,chéng,"a large, pear-shaped earthenware jar",10
聞,wén,hear; smell; make known; news,14
舉,jǔ,"raise, lift up; recommend",16
虡,jù,support structure for bell,13
評,píng,"appraise, criticize, evaluate",12
鍋,guō,"cooking-pot, saucepan",16
陣,zhèn,"column, row or file of troops",9
紬,chóu,kind of thin silk,11
訢,xīn,"pleased, delighted; happy",11
繸,suì,hem or border of a garment; tassel,18
绖,dié,white hempen cloth worn by mourners,9
埭,dài,"a dam, a jock; inclined plane on a canal, where boats can be hauled up or down",11
駮,bó,"a kind of fierce animal; join; argue; transfer; piebald horse, variegated",16
柁,duò,large tie-beams,9
筴,cè,type of grass used in divination; to divine; pincers,13
珧,yáo,mother-of-pearl,10
贳,shì,borrow; pardon; loan,9
贶,kuàng,"give, grant, bestow; surname",9
臌,gǔ,dropsical swelling; puffy bloated,17
蹐,jí,take short steps,17
圬,wū,plaster over with layer of mud,6
堠,hòu,"battlements, battlemented walls",12
屦,jù,straw sandals; tread on,15
驵,zǎng,"excellent horse, noble steed",8
鑑,jiàn,"mirror, looking glass; reflect",22
桄,guāng,a coir-palm,10
霑,zhān,"be moistened, soaked; moisten",16
憝,duì,"to dislike, to abhor, to hate",16
瘳,chōu,to be healed; to reform,16
騃,ái,stupid; foolish,17
茌,chí,name of a district in Shandong,8
辀,zhōu,shaft,10
胠,qū,open; throw away,9
埏,shān,"a boundary, a limit",9
腠,còu,between the skin and the flesh,13
靰,wù,leg warmer,12
鞡,la,leg warmer,17
缻,fǒu,"pottery, earthenware",10
輳,còu,hubs of wheel; converge around,16
闆,bǎn,"boss, the owner, person in charge",17
铼,lái,rhenium,12
翹,qiào,"turn up, lift, elevate, raise",18
聯,lián,"connect, join; associate, ally",17
詢,xún,"inquire into, ask about; consult",13
課,kè,lesson; course; classwork,15
豐,fēng,"abundant, lush, bountiful, plenty",18
賴,lài,"rely, depend on; accuse falsely",16
輸,shū,"transport, carry, haul",16
遲,chí,"late, tardy; slow; delay",15
齡,líng,age; years,20
缽,bō,earthenware basin; alms bowl,11
邲,bì,good-looking; name of a place,7
唼,shà,speaking evil. gobbling sound made by ducks,11
鐻,jù,drumstick,21
閟,bì,"hide, keep secret; hideaway",13
篥,lì,"bugle, ",16
茈,cí,a plant yielding a red dye,9
肏,cào,"copulate, expletive (fuck)",8
萩,qiū,scandent hop; tree,12
跐,cī,"to trample, to step, to walk on the ball of the foot",13
蹅,chǎ,"to tread on, walk through",16
瞢,méng,eyesight obscured; to feel ashamed,15
罽,jì,a kind of woolen fabric,17
辻,shí,crossroads; street,5
铚,zhì,a sickle,11
箦,zé,bed mat; mat,14
踣,bó,to stumble and fall prone stiff in death,15
菑,zāi,to weed grass; land which has been under cultivation for one year,11
蹟,jī,"trace, tracks; footprints",18
瘕,jiǎ,asthma; disese of the bowels,14
睺,hóu,(Cant.) to watch,14
閒,xián,"liesure; idle; peaceful, tranquil, calm",12
鈦,tài,titanium,12
鳓,lè,Chinese herring; shad,19
闇,àn,"close, shut; dark, dismal",17
鹹,xián,"salty, briny; salted; pickled",20
䥇,shàn,chemical element; Sarmarium (Sm); old translation of ( ,18
禍,huò,"misfortune, calamity, disaster",12
窩,wō,"nest; cave, den; hiding place",13
純,chún,"pure, clean, simple",10
縱,zòng,"indulge in, give free reign to",17
聖,shèng,"holy, sacred; sage",13
衝,chōng,"rush against, charge ahead",15
訊,xùn,inquire; ask; examine; reproach,10
馬,mǎ,horse; surname; KangXi radical 187,10
誖,bèi,obstinate; disorderly; perverse,14
鰨,tǎ,sole,21
睒,shǎn,"to glance at, to peep; glittering; to shine",13
笰,fú,curtain,11
籥,yuè,key; woodwind instrument,23
镩,cuān,"pick, poker",17
耧,lóu,drill for sowing grain,15
蜞,qí,"a kind of crab; worm, leech",14
舡,chuán,"boat, ship",9
鰲,áo,huge sea turtle,21
䴙,pì,a kind of bird resembling the duck; much smaller,24
罣,guà,"hinder, disturb, obstruct",11
觍,tiǎn,ashamed,12
絽,lǚ,a silk gauze,12
羶,shān,rank odor,19
臜,zā,dirty; filthy,20
薙,tì,weed; shave,16
觔,jīn,catty,9
潲,shào,driving rain; to sprinkle,15
枧,jiǎn,"bamboo tube, wooden peg; spout",8
觌,dí,see; interview; be admitted to audience,12
螗,táng,a kind of cicada,16
酹,lèi,to pour out a libation; to sprinkle,14
醅,pēi,unstrained spirits,15
絅,jiōng,"unlined garment, dust coat",11
纁,xūn,"light red, pink",20
郇,huán,an ancient feudal State in Shaanxi,8
躄,bì,"cripple, lame",20
茼,tóng,Chrysanthemum coronarium,9
洧,wěi,name of a river in honan,9
滠,shè,river in Hubei province,13
澉,gǎn,to wash name of a place,14
鎭,zhèn,"town, market place; suppress",18
铏,xíng,sacrificial cauldron,11
閤,gé,small side door; chamber,14
赆,jìn,farewell present,10
赇,qiú,bribe,11
顣,cù,frown,20
骕,sù,name of a famous horse,11
飑,biāo,storm,9
輓,wǎn,mourn; pull; draw,14
鉤,gōu,"hook, barb; sickle; stroke with",13
鋹,chǎng,sharp; a keen edge; sharp point,16
钘,xíng,ancient wine vessel,9
陁,tuó,"a steep bank, a declivity",7
耱,mò,a kind of farm tool,22
繫,xì,"attach, connect, unite, fasten",19
黨,dǎng,"political party, gang, faction",20
禿,tū,"bald, bare, stripped",7
貧,pín,"poor, impoverished, needy",11
買,mǎi,"buy, purchase; bribe, persuade",12
賈,jiǎ,"surname; merchant; buy, trade",13
緣,yuán,"hem, margin; reason, cause; karma, fate",15
膶,rùn,(Cant.) liver,16
誘,yòu,"persuade, entice, induce; guide",14
賦,fù,tax; give; endow; army; diffuse,15
贅,zhuì,"unnecessary, superfluous",17
鄬,wéi,place in Henan province,14
釤,shàn,samarium,11
鍵,jiàn,"door bolt, lock bolt; key",16
隻,zhī,"single, one of pair, lone",10
齒,chǐ,"teeth; gears, cogs; age; KangXi radical 211",15
鯆,pū,the skate or ray,18
逿,dàng,"a time; a row; to fall, miss",12
鮀,tuó,snakefish,16
鯝,gù,fish guts,19
鰁,quán,name of fish,20
郕,chéng,state in Shandong province,8
镴,là,solder; tin,20
韻,yùn,rhyme; vowel,19
鮄,fú,gurnard,16
鲙,kuài,minced fish; hash,14
鳁,wēn,sardine,17
齁,hōu,"snore loudly; very, extremely",19
舖,pù,"store, shop",15
謿,cháo,"ridicule, deride, scorn, jeer at",19
陧,niè,in disorder; a dangerous condition of the State,9
坜,lì,"a hole, pit",7
坫,diàn,a stand on which to replace goblets after drinking,8
甍,méng,rafters supporting roof tiles,14
绠,gěng,well rope,10
恝,jiá,carefree; indifferent manner; without sorrow,10
飗,liú,soughing of wind; noise,14
镱,yì,ytterbium,18
騾,luó,mule,21
魋,tuí,bear,17
筍,sǔn,bamboo shoot; joint; tendon,12
迯,táo,"escape, flee; abscond, dodge",8
郙,fǔ,to be exiled; delay payment for,9
酖,zhèn,wine with bird poison added,11
遘,gòu,to meet; to come across,13
阘,dá,upper-story door or window,13
眭,suī,evil look of deep-set eyes,11
餗,sù,a pot of cooked rice,15
鯒,yǒng,a flathead (fish),18
颥,rú,the temporal bone,20
篚,fěi,round or oval covered-baskets with short legs,16
鳘,mǐn,codfish,19
䥺,yé,(same as ,12
虒,sī,an amphibious beast resembling a tiger with one horn; place name,10
裈,kūn,"trousers, pants, shorts, drawers",11
麑,ní,"fawn, young deer",19
託,tuō,"entrust, rely on; commission",10
軌,guǐ,"track, rut, path",9
饋,kuì,offer food superior; send gift,20
銳,ruì,"sharp, keen, acute, pointed",15
紙,zhǐ,paper,10
職,zhí,"duty, profession; office, post",18
臏,bìn,the kneecap,18
莖,jīng,"stem, stalk",10
豬,zhū,"pig, hog",15
違,wéi,"disobey, violate, defy; be apart from",12
鄉,xiāng,country; rural; village,11
闊,kuò,"broad, ample, wide; be apart",17
頂,dǐng,"top, peak; carry on head; very",11
飢,jī,"hunger, starving; hungry; a famine",10
驅,qū,"spur a horse on; expel, drive away",21
魚,yú,fish; surname; KangXi radical 195,11
鳉,jiāng,name of fish,17
黴,méi,"mold, mildew; bacteria, fungi",23
祼,guàn,libation,12
鬛,liè,variant of ,22
镈,bó,"large bell; hoe, spade",15
瞓,shuì,to sleep,15
罶,liǔ,fishing trap,15
羑,yǒu,a guide to goodness,9
黉,hóng,school,16
笹,ti,small bamboo,11
溻,tā,wet,13
骯,āng,dirty,13
礡,bó,"fill, extend",18
訚,yín,speak gently; respectful,10
莛,tíng,"stalks of grasses, etc.",9
哕,huì,belch; vomit,9
滗,bì,drain,13
瀹,yuè,"to boil; to wash, to cleanse, to soak",20
鏰,bèng,"coin, money",19
矞,yù,"bore with awl; bright, charming",12
禋,yīn,offer sacrifice; sacrifice,13
翀,chōng,fly upward,10
苾,bì,"smell, fragrance, aroma",8
軿,píng,curtained carriage used by women,13
逌,yōu,please; smiling; complacent,10
唪,fěng,"to recite, to intone or chant",11
庳,bì,a low-built house,11
殪,yì,"die; kill, exterminate",16
隃,shù,to exceed; a state in Shanxi province,11
糈,xǔ,sacrificial rice; rations; pay,15
龜,guī,turtle or tortoise; cuckold,17
碕,qí,"a cape, spit, promontory",13
鲣,jiān,"skipjack, bonito",15
綎,tīng,silk braided cord,12
轵,zhǐ,end of axle; divergent,9
頠,wěi,quiet,15
穈,méi,millet,16
翃,hóng,fly,10
衒,xuàn,"brag; show off, promote oneself",11
盇,hé,why not? would it not be better to?,9
礦,kuàng,"mine; mineral, ore",19
遞,dì,"hand over, deliver; substitute",13
鴫,tian,a snipe,16
蒼,cāng,blue; green,13
蟬,chán,cicada; continuous,18
訒,rèn,"hesitate to say, reluctant to speak",10
講,jiǎng,explain; discuss; talk,17
購,gòu,"buy, purchase; hire",17
趕,gǎn,"pursue, follow; expel, drive away",14
鈧,kàng,scandium,12
鈩,lu,"fireplace, stove, oven, furnace",12
閃,shǎn,"flash; avoid, dodge, evade",10
頉,yí,cheeks; jaw; chin; rear; nourish,13
龤,xié,to harmonize; to accord with; to agree,26
薿,nǐ,flower,17
觝,dǐ,"gore, butt; resist; push",12
鮻,suō,dace; Canton dace,18
穉,zhì,"young grain; young, tender",17
觱,bì,tartar horn; chilly wind,16
轘,huán,tear asunder between chariots,20
鐓,duì,ferrule; castrate,20
睏,kùn,"be tired, sleepy",12
蔸,dōu,counter for plant,14
镚,bèng,small coin,16
蝟,wèi,hedgehog,15
訂,dìng,draw up agreement; arrange,9
泖,mǎo,still waters; river in Jiangsu,8
骟,shàn,"geld, castrate",13
锽,huáng,weapon,14
眵,chī,eyes diseased and dim,11
耩,jiǎng,to plough. to sow,16
筢,pá,rake,13
躔,chán,"follow in, imitate; rut, path",22
鬏,jiū,a coiffure on top of the head,19
黪,cǎn,grey black,20
䞍,qíng,(simplified form of ,15
箠,chuí,horse whip; flog,14
舲,líng,small boat with windows; houseboat,11
蜺,ní,reflection of rainbow,14
襢,tǎn,strip; lay bare; bared; naked,18
劐,huō,destroy,15
貯,zhù,"store, stockpile, hoard",12
搋,chuāi,to thump,13
醊,zhuì,to pour wine in a libation,15
廒,áo,a granary,13
洚,jiàng,a flood,9
饘,zhān,gruel,21
馂,jùn,leftovers,10
筅,xiǎn,bamboo brush; halberd,12
鳆,fù,abalone,17
鲊,zhǎ,minced and salted fish; to preserve,13
麗,lì,"beautiful, magnificent, elegant",19
篸,cǎn,"a basket, hod, scuttle; a hairclasp",17
臑,nào,soft,18
诐,bì,argue; biased; one-sided,7
仳,pǐ,"separate, part company",6
篩,shāi,"sieve, filter, screen; sift",16
簾,lián,"a blind, screen, curtain",19
絪,yīn,matting; coverlet; cloudy,12
绹,táo,"to braid, twist; twisted or braided",11
膵,cuì,pancreas,15
蕗,lù,leucacene,16
蝘,yǎn,"gecko, kind of cicada",15
袠,zhì,book cover; satchel or bag,11
賸,shèng,"leftovers, residue, remains",17
葙,xiāng,feather cockscomb (Celosia argentea),12
遊,yóu,"wander, roam, travel",12
饑,jī,"starve, be hungry; famine",20
驀,mò,"suddenly, quickly, abruptly",20
禘,dì,imperial ancestor worship,13
臺,tái,"tower, lookout; stage, platform",14
髒,zāng,dirty; firm; fat,21
軸,zhóu,"axle, axletree; pivot; axis",12
釘,dīng,"nail, spike; pursue closely",10
頃,qǐng,a moment; a measure of area equal to 100 mu or 6.7 hectares; to lean,11
仉,zhǎng,surname of the mother of Mencius,4
氕,piē,"hydrogen-1, protium",5
緒,xù,end of thread; thread,14
脅,xié,ribs; armpits; flank; threaten,10
菢,bào,to incubate; to brood; to hatch,11
蔂,léi,"basket, hod",14
貞,zhēn,"virtuous, chaste, pure; loyal",9
賣,mài,sell; betray; show off,15
蹤,zōng,"footprints, traces, tracks",18
軍,jūn,"army, military; soldiers, troops",9
邿,shī,a state in Shandong province,8
鄰,lín,neighbor; neighborhood,14
鋼,gāng,"steel; hard, strong, tough",16
駸,qīn,galloping; speeding,17
鱾,jǐ,name of fish,11
䝼,jìng,"to bestow, to confer upon; to grant to",15
賨,cóng,tribute paid in cloth by the tribes in Szechwan and Yunnan under the Han dynasty,15
钁,jué,a mattock; a billhook,28
鰉,huáng,sturgeon,20
監,jiān,"supervise, control, direct",14
穊,jì,plough deep; sown slowly,14
蕡,fén,hemp seeds; plant with abundant,15
鷃,yàn,quail,21
剞,jī,carving or engraving knife; grave,10
蔟,cù,frame on which silkworms spin,14
靿,yào,the leg of a boot,14
飭,chì,order; command; give command,12
瘼,mò,sickness; distress,15
酴,tú,"leaven, yeast; wine",14
鼢,fén,a variety of mole,17
睆,huàn,bright,12
硁,kēng,the sound of stones knocking together,10
秬,jù,black millet,9
穪,chēng,to praise,19
筦,guǎn,a key; to be in charge; a pipe,13
綖,yán,the hanging flap in the front of a hat,12
裏,lǐ,"inside, interior, within",13
刭,jǐng,cut throat,7
跼,jú,"bent, stooped, crouched; contract",14
蒇,chǎn,"finish, complete; solve; complete",12
挢,jiǎo,correct,9
彡,shān,hair; KangXi radical 59,3
猃,xiǎn,dog,10
闉,yīn,"curved, bent; a curved wall",17
阓,huì,gate of a market,12
阛,huán,wall around market place,16
靺,mò,stocking; the Tungusic tribe,14
鞨,hé,tribe,18
铥,diū,thulium,11
瘅,dān,to hate bitterly; drought; dry,13
駰,yīn,grey horse,16
騻,shuāng,horse,21
觖,jué,to long for; dissatisfied to criticize,11
齮,yǐ,bite,23
虯,qiú,young dragon,8
瘊,hóu,"warts, pimples",14
絛,tāo,"silk braid, sash",12
聴,tīng,"hear, listen; understand; obey",17
蘭,lán,"orchid; elegant, graceful",20
讬,tuō,"entrust, rely on; commission",5
揲,dié,to sort out the stalks used in divination; to fold,12
镮,huán,metal ring; measure of currency,18
钷,pǒ,promethium,10
睪,yì,spy on,13
砲,pào,"gun, cannon",10
稅,shuì,"taxes, revenue, duty; tax",12
翫,wán,"careless, play; a legendary archer",15
荅,dā,answer: small bean; thick,9
菉,lù,the green bamboo; greenish bamboo,11
袚,bō,greave; knee-pads; buskins,10
贠,yuán,"member; personnel, staff member",6
跡,jī,"search, track, trace",13
踦,yǐ,the shin; to pierce; to touch,15
遯,dùn,"deceive, hide, conceal; flee",14
鉅,jù,"steel, iron; great",12
鎌,lián,sickle,18
靉,ài,"cloudy sky; dark, obscure",25
韲,jī,"break or smash into pieces, pulverize",19
餖,dòu,food item set out for show only,15
鶺,jí,wagtail,21
麕,jūn,"muntjac deer, hornless river deer",19
瞼,jiǎn,eyelid,18
蟭,jiāo,very small bug,18
錏,yā,soft steel; ammonium,16
踐,jiàn,"trample, tread upon, walk on",15
輾,zhǎn,"turn over, roll",17
銷,xiāo,"melt, fuse; market, sell; to pass time, finish, cancel",15
閣,gé,"chamber, pavilion; cabinet",14
頁,yè,"page, sheet, leaf; rad. no. 181",9
驟,zhòu,procedure; gallop; sudden(ly),24
碼,mǎ,"number, numerals; yard; symbol",15
禎,zhēn,"lucky, auspicious, good omen",13
禦,yù,"defend, resist, hold out against",17
稟,bǐng,"report to, petition",13
竇,dòu,"surname; hole, burrow; corrupt",20
編,biān,"knit, weave; arrange; compile",15
縿,shān,streamer,17
舊,jiù,"old, ancient; former, past",17
蓴,chún,"edible water plant, bracenia",14
蕚,è,the calyx of a flower; younger brother,15
蘆,lú,"rushes, reeds",19
蝿,yíng,flies,15
親,qīn,"relatives, parents; intimate",16
訴,sù,accuse; sue; inform; narrate,12
讕,lán,"accuse falsely; slander, libel",24
讚,zàn,"praise, commend, eulogize",26
財,cái,"wealth, valuables, riches",10
贏,yíng,"win; surplus, gain, profit",20
釙,pò,polonium,10
鉄,zhí,"iron; strong, solid, firm",13
錆,qiāng,the color of a mineral,16
閶,chāng,gate of heaven; main gate of palace,16
鯕,qí,coryphaena hippurus,19
䜩,yàn,(simplified form of ,23
䴗,jú,a shrike,20
鲯,qí,coryphaena hippurus,16
鐏,zūn,cap,20
眎,shì,"look at, inspect, observe, see",10
睞,lài,squint at; sidelong glance,13
籠,lóng,cage; cage-like basket,22
綠,lǜ,green; chlorine,14
縡,zài,"matter, affair",16
縫,fèng,"sew, mend",16
肅,sù,pay respects; reverently,13
鉏,chú,"hoe; eradicate, eliminate",13
謦,qìng,to speak softly,18
麹,qū,"yeast, leaven; surname",15
蔔,bó,radish; other root vegetables,14
繐,suì,fine cloth,18
眥,zì,eye sockets; corner of the eyes,11
粺,bài,polished rice or millet,14
缊,yūn,"tangled hemp, raveled silk; vague, confused",12
蓇,gǔ,follicles of plants,12
蛣,qī,(dung) beetle,12
蹾,dūn,to squat; to crouch,19
掎,jǐ,"drag aside, pull; drag one foot",11
哜,jì,sip,9
陞,shēng,"promote, rise, ascend",9
飖,yáo,"floating in air, drifting with wind",14
镲,chǎ,cymbals,19
麃,páo,"till, plow",15
禑,wú,happy; used in historical names,13
筰,zuó,cable,13
茷,fá,flutter; flower,9
螀,jiāng,kind of cicada,15
袞,gǔn,ceremonial dress worn by the emperor,11
褧,jiǒng,unlined clothes; light overcoat,16
賮,jìn,farewell gift,16
赗,fèng,gift,13
踡,quán,"curled, coiled",15
揞,ǎn,to cover (with the hand),12
遝,tà,"mixed, abundant, assorted",13
酂,cuó,collect; small administration,18
酇,zàn,collect; small administration,21
醜,chǒu,"ugly looking, homely; disgraceful",16
氍,qú,fine woollen cloth; a mat used by the emperor in worshipping god,22
腙,zōng,an organic compound,12
飩,tún,stuffed dumplings,12
痖,yǎ,dumb,11
髣,fǎng,"similar to, like",14
髳,máo,state,15
酎,zhòu,"double-fermented wine, vintage wine",10
鲒,jié,clam; oyster,14
鹯,zhān,hawk; Butastur indicus,18
詣,yì,"reach; achievement, accomplishment",13
隄,dī,"dike, embankment",11
簰,pái,bamboo raft,18
蓏,luǒ,fruit of plant; melon,13
薳,wěi,name of a herb; surname; (Cant.) a plant stem,16
蓠,lí,gracilaria verrucosa,13
蓰,xǐ,to increase five-fold,14
遡,sù,go upstream; trace source; formerly,13
鄜,fū,county in Shanxi province,13
錞,chún,instrument,16
鸂,xī,"Mandarin duck, Aix galericulata",24
麐,lín,female of Chinese unicorn,18
齧,niè,"bite, gnaw; wear down, erode",21
䌷,chōu,(simplified form of ,11
睊,juàn,"see, look, gaze at; askance",12
砢,kē,pile of stones,10
碻,què,solid,15
絃,xián,string on musical instrument,11
菴,ān,small Buddhist monastery,11
襍,zá,"mixed, blended; mix, mingle",17
覗,sì,peek,12
詩,shī,"poetry; poem, verse, ode",13
跂,qí,"creeping, crawling",11
辵,chuò,walk; walking; KangXi radical 162,7
邅,zhān,"hesitant, faltering",16
醨,lí,dregs of wine,17
觜,zī,beak,13
鴿,gē,"pigeon, dove; Columba species (various)",17
笭,líng,bamboo screen,11
纘,zuǎn,"continue, carry on, succeed",25
胵,chī,(Cant.) ,10
蔣,jiǎng,surname; Hydropyrum latifalium,14
蔦,niǎo,the convovulvus; parasitic plants such as mistletoe; Ribes ambiguum,14
蛯,lao,shrimp,12
讞,yàn,"to decide, judge; a verdict, decision",27
餈,cí,rice cake,15
麤,cū,"rough, coarse, big, rough",33
禱,dǎo,"pray; entreat, beg, plead; prayer",18
臓,zàng,"internal organs, viscera",18
鈍,dùn,"blunt, obtuse; dull; flat; dull-witted",12
錫,xī,"tin, stannum; bestow, confer",16
紛,fēn,"in disorder, scattered, tangled",10
遙,yáo,"far away, distant, remote",13
螣,tè,mythological wingless dragon of,16
铽,tè,terbium,12
紗,shā,"gauze, thin silk; yarn, thread",10
紮,zā,"tie, fasten, bind",11
絺,chī,fine linen; fine hemp fiber,13
絿,qiú,urgent,13
緯,wěi,woof; parallels of latitude,15
臇,juǎn,"fat, rich; a stew of fish",16
葍,fú,plant,12
葯,yào,orris root; leaf of the iris; medicine,12
藙,yì,dogwood,18
蜔,diàn,inlaid shell-work,13
螕,bī,"a tick, mite",16
蟻,yǐ,ants,19
襲,xí,"raid, attack; inherit",22
觼,jué,buckle,21
觿,xī,"a bodkin made of ivory, horn",25
詼,huī,"tease, joke with; ridicule, mock",13
諝,xū,knowledge; discrimination; treachery,16
貨,huò,"goods, commodities, products",11
賀,hè,congratulate; send present,12
躍,yuè,"skip, jump, frolic",21
軒,xuān,carriage; high; wide; balcony; surname of the Yellow Emperor,10
輪,lún,"wheel; revolve, turn; recur",15
邉,biān,"edge, margin, side, border",17
釀,niàng,"brew, ferment",24
鈾,yóu,uranium,13
鈿,tián,"hairpin; gold inlaid work, filigree",13
鍊,liàn,"smelt metals, forge; refine",17
腽,wà,fat,13
霧,wù,"fog, mist, vapor, fine spray",18
韌,rèn,"strong and pliable, resilient; (Cant.) tough, elastic",12
頎,qí,tall and slim,13
額,é,"forehead; tablet, plaque; fixed",18
顫,chàn,"shiver, tremble; trembling",22
顬,rú,the temporal bone,23
鴣,gū,species of Taiwan pigeon,16
齋,zhāi,"vegetarian diet; study; to fast, abstain",17
鋊,yù,a poker; brass filings; to file,15
隤,tuí,to fall in ruins; to collapse,14
艦,jiàn,warship,20
譟,zào,"clamor, noise, din; slander",20
蒉,kuì,edible amaranth; straw basket,12
輋,shē,沙,13
鯡,fèi,herring,19
鲹,shēn,a horse mackerel,16
綿,mián,"cotton wad; wool; soft, downy",14
臐,xūn,broth,18
鐇,fán,vanadium,20
铻,wú,misfit; disordant; music instrument; hoe,12
鼈,biē,"a fresh-water turtle, Trionyx sinensis",24
込,ru,"crowd into, go into",5
篰,bù,a bamboo basket,16
痄,zhà,"scrofulous swellings and sores, mumps",10
睄,shào,(Cant.) to glance,12
磡,kàn,"cliff, ledge, bank; step",16
窔,yào,corner,11
筊,xiáo,bamboo rope; bamboo object used,12
臢,zā,dirty; filthy,23
荄,gāi,roots,9
蝀,dōng,rainbow,14
豀,xī,to quarrel; mean and petty,17
郞,láng,gentleman,9
骒,kè,mother horse,11
戤,gài,to infringe a trade-mark to pledge an article,13
耢,lào,a kind of farm tool,13
麯,qū,"yeast, leaven",17
筼,yún,tall bamboo,13
綈,tí,"coarse pongee, kind of heavy silk",13
翬,huī,pheasant; variegated; to fly,15
脧,juān,"reduce, contract; exploit; reproductive organ of infant",11
茣,wú,"mat, matting",10
蓯,cōng,medicinal herb,14
蕝,jué,handful,15
冁,chǎn,smile,18
踧,cù,"uneasiness, nervousness; level",15
茚,yìn,an organic compound,8
辌,liáng,a hearse; a carriage,12
辒,wēn,hearse,13
郪,qī,name of a stream in Sichuan province,10
鄘,yōng,state in Henan province,13
鄠,hù,county in Shanxi province,13
帱,chóu,cover up; curtain,10
鈇,fū,an ax; a hatchet,12
缲,qiāo,to reel,16
雚,guàn,a heron; small cup,17
雟,xī,sparrow; revolve; place name,18
韺,yīng,music,17
頵,yūn,(Cant.) ,16
镘,màn,trowel,16
鬋,jiǎn,"forelock, bangs",19
酾,shāi,strain,14
鳣,zhān,sturgeon,21
鴦,yāng,female mandarin duck (Aix galericulata),16
麀,yōu,"female deer; roe, doe",13
鏘,qiāng,"tinkle, clang, jingle",19
鞚,kòng,bridle,17
飔,sī,cool breeze of autumn,13
鴃,jué,shrike; butcherbird,15
齏,jī,"break or smash into pieces, pulverize; hash",23
礄,qiáo,place in Sichuan province,17
誥,gào,"inform, notify, admonish, order",14
醲,nóng,"strong wine; dense, thick",20
毳,cuì,fine hair or fur on animals,12
築,zhú,"build, erect; building",16
苧,níng,"China grass, ramie (Boehmeria nivea)",8
蚘,huí,tapeworm,10
蠶,cán,silkworms,24
裀,yīn,"mat, coverlet; underwear",11
詧,chá,to examine into judicially to find out,13
貍,lí,a fox-like animal,14
踘,jū,ball,15
蹷,jué,"to kick back; to stumble, slip, fall",19
盦,ān,lid of a caldron; Buddhist cloister,16
瞆,kuì,dim,14
矰,zēng,arrow with attached silk cord,17
磥,lěi,a heap of stones; boulders,16
稛,kǔn,bind,13
箾,shuò,"musical instrument like pan-pipes, bamboo flute",15
胊,qú,yoke,9
